0.03125,0.109375,0.15625,0.1875,0.21875,0.265625,0.34375,0.3125,0.375,0.453125,0.40625,0.515625,0.515625,0.546875,0.640625,0.71875,0.734375,0.734375,0.8125,0.765625,0.84375,0.890625,0.890625,1.046875,1.140625,0.953125,1.015625,1.140625,1.25,1.15625,1.21875,1.28125,1.328125,1.359375,1.375,1.46875,1.484375,1.578125,1.53125,1.578125,1.578125,1.6875,1.65625,1.796875,1.78125,1.734375,1.796875,1.828125,1.984375,2.03125,1.96875,2.203125,2.109375,2.21875,2.171875,2.3125,2.25,2.296875,2.453125,2.375,2.375,2.40625,2.515625,2.765625,2.6875,2.53125,2.6875,2.828125,2.71875,2.65625,2.859375,3.078125,2.921875,2.828125,2.96875,3,3.03125,3.109375,3.1875,3.15625,3.375,3.140625,3.09375,3.3125,3.21875,3.171875,3.453125,3.4375,3.40625,3.578125,3.828125,3.71875,3.546875,3.5625,3.71875,3.734375,3.890625,3.921875,3.984375,3.140625,2.8125,3.15625,2.875,2.890625,2.921875,2.921875,2.953125,3,3,3.09375,3.0625,3.09375,3.328125,3.765625,3.203125,3.21875,3.25,3.28125,3.28125,3.3125,3.328125,3.375,3.390625,3.421875,3.453125,3.453125,3.515625,3.953125,3.5625,3.59375,3.546875,3.453125,3.5,3.546875,3.53125,3.578125,3.640625,3.65625,3.671875,3.6875,3.6875,3.703125,4.296875,3.765625,3.78125,3.8125,3.859375,3.890625,3.921875,3.9375
0.0625,0.125,0.203125,0.265625,0.328125,0.375,0.4375,0.5,0.5625,0.625,0.6875,0.75,0.8125,0.859375,0.90625,1.015625,1.078125,1.140625,1.171875,1.265625,1.28125,1.359375,1.40625,1.53125,1.5625,1.640625,1.734375,1.796875,1.796875,1.84375,2.03125,2.078125,2.109375,2.25,2.265625,2.265625,2.3125,2.375,2.484375,2.5625,2.609375,2.625,2.671875,2.8125,2.96875,3.078125,3.21875,3.359375,3.359375,3.328125,3.90625,3.5625,3.453125,3.640625,4.515625,3.703125,3.921875,3.78125,3.9375,4.03125,4.0625,4.03125,4.078125,4.234375,4.15625,4.171875,4.265625,4.21875,4.3125,4.4375,4.5,4.515625,4.9375,4.65625,4.6875,4.78125,4.78125,4.984375,5.203125,5,5.140625,5.203125,5.21875,5.140625,5.234375,5.296875,5.453125,5.40625,5.484375,5.65625,5.59375,5.65625,5.75,6.125,5.828125,5.921875,6.96875,6.09375,6.203125,6.515625,6.625,6.515625,6.953125,6.546875,6.515625,6.609375,6.9375,6.8125,7.015625,6.90625,6.953125,7.015625,7.140625,7.1875,7.328125,7.28125,7.296875,7.421875,7.5,7.59375,7.71875,7.75,7.703125,7.734375,7.96875,8.28125,8.390625,8.28125,8.046875,8.109375,8.625,10.15625,8.734375,8.53125,8.53125,8.53125,8.703125,8.703125,8.953125,9.1875,9.1875,9.15625,9.21875,9.28125,9.71875,9.71875,9.25,9.5,9.453125,9.953125
